Unnamed: 0,state_code,latitude,longitude,id,Unnamed: 6,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,state_reduced,founded_year,startup_age
597,NY,40.70438220000001,-73.98657170000001,c:339,0,2006-08-01,0,2007-02-01,2009-12-08,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,0,0,1,1,1,0,0,5.8,1,1,NY,2006,17
1145,NY,40.756054,-73.986951,c:967,0,2007-09-01,0,2007-09-01,2011-08-15,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,0,1,0,0,0,1,0,1,1,1,1,3.8,1,1,NY,2007,16
515,CA,37.797435,-122.403175,c:2925,0,2005-02-14,0,2006-02-20,2012-04-09,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,0,0,1,1,0,0,4.0,1,1,CA,2005,18
1113,CA,37.388077,-122.08316,c:86,0,2007-06-01,0,2006-12-01,2007-01-01,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,1,0,0,0,0,0,0,1,0,1,0,2.5,1,1,CA,2007,16
1019,MA,42.504817,-71.195611,c:69834,Burlington MA 1803,2008-01-01,0,2011-02-28,2011-09-09,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,0,0,0,0,1,0,0,2.0,1,1,MA,2008,15
776,TX,30.409765000000004,-97.75101,c:44434,Austin TX 78759,2003-01-01,2013-06-01 00:00:00,2007-06-14,2010-03-23,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,1,0,1,0,0,0,2.0,0,1,TX,2003,20
705,CA,32.962655,-117.189656,c:40417,San Diego CA 92130,2007-01-01,0,2010-01-21,2012-01-04,3.0575,5.011,0.0,0.0,2,4,89400001,0,1,0,0,0,0,1,0,1,1,0,0,4.3333,1,1,CA,2007,16
311,CA,37.4233698,-122.09868590000002,c:18897,0,2005-05-10,2012-04-16 00:00:00,2006-02-27,2006-02-27,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,CA,2005,18
753,NY,40.729839,-73.991781,c:43416,New York NY 10003,2009-01-01,2012-08-01 00:00:00,2010-03-09,2010-05-19,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,0,1,0,0,0,0,1,1,0,0,0,2.5,1,0,NY,2009,14
398,CA,37.779281,-122.419236,c:23692,San Francisco CA 94108,1999-01-01,2012-02-12 00:00:00,2008-05-07,2011-05-26,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,1,0,0,0,0,1,0,0,0,0,1,4.5,1,0,CA,1999,24
495,NY,40.730646,-73.986614,c:28162,New York NY 10013,2006-08-29,2012-03-03 00:00:00,2008-08-29,2008-08-29,2.0027,2.0027,0.0,0.0,4,1,500000,0,0,1,0,0,0,0,1,0,0,0,0,5.0,0,0,NY,2006,17
174,CA,34.049767,-118.459387,c:1587,0,2006-08-01,0,2006-08-01,2013-07-18,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,1,0,0,0,0,0,1,1,1,1,1,1.75,1,1,CA,2006,17
467,TX,32.945353999999995,-96.708874,c:26988,Richardson TX 75081,2000-01-01,0,2007-02-12,2007-02-12,7.1205,7.1205,0.0,0.0,3,1,18800000,0,0,0,0,1,0,0,0,0,0,1,0,7.0,1,1,TX,2000,23
455,MI,42.8138649,-86.02384599999998,c:26390,0,2009-01-01,2009-05-18 00:00:00,2009-05-01,2009-05-01,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,other,2009,14
579,VA,38.969532,-77.385948,c:32094,Herndon VA 20170,2009-01-01,0,2009-03-01,2011-03-07,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,0,1,1,1,0,0,1.5,0,1,other,2009,14
683,NJ,40.944543,-74.075419,c:39364,Paramus NJ 7652,2005-01-01,0,2010-01-07,2010-01-07,5.0192,5.0192,0.0,0.0,1,1,26100000,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1,1,other,2005,18
872,PA,40.441694,-79.990086,c:51623,Pittsburgh PA 15213,2009-01-01,2013-06-01 00:00:00,2010-05-31,2011-07-08,1.411,2.5151,0.0,0.0,0,2,1213066,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,other,2009,14
1116,CA,37.425359,-122.1389633,c:8676,0,2008-01-01,0,2008-11-04,2012-03-21,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,0,0,0,1,1,0,0,3.6667,1,1,CA,2008,15
1063,CA,37.764169,-122.402021,c:767,0,2006-10-01,0,2007-04-01,2010-03-04,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,0,0,1,0,1,1,0,1.6667,1,1,CA,2006,17
959,NY,40.757929,-73.985506,c:6011,0,2008-04-01,0,2008-05-01,2010-01-06,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,0,1,1,0,0,0,0,3.5,1,1,NY,2008,15
563,MN,44.9773,-93.265469,c:31794,Minneapolis MN 55311,2009-01-01,0,2011-11-07,2011-11-07,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,other,2009,14
1,MA,42.368633,-71.075305,c:10054,0,2005-01-01,0,2005-03-01,2012-07-02,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,0,1,0,1,1,1,1,4.5,1,1,MA,2005,18
111,CA,37.40909600000001,-121.94319099999998,c:14036,0,2005-01-01,0,2005-12-22,2008-11-04,0.9726,3.8438,2.0,2.0,18,4,42500000,1,1,0,0,0,0,1,0,1,1,1,0,2.5,1,1,CA,2005,18
664,NC,35.996653,-78.90180500000002,c:38123,Durham NC 27713,2000-01-01,0,2005-06-08,2006-06-01,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,0,0,0,0,1,1,0,0,0,0,1,3.5,1,1,other,2000,23
229,CA,37.793949,-122.398062,c:16709,0,2005-08-01,2012-09-15 00:00:00,2008-03-06,2008-03-06,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,1,0,0,0,0,0,0,0,0,1,0,3.0,1,0,CA,2005,18
820,NY,40.730646,-73.986614,c:46901,New York NY 10005,2002-01-01,0,2007-10-02,2007-10-02,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,0,0,0,1,0,0,0,3.0,1,1,NY,2002,21
298,CA,38.88521,-76.998641,c:18056,0,2008-07-01,0,2011-11-01,2012-06-07,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,0,0,1,0,0,0,0,1.0,0,1,CA,2008,15
86,WA,30.6324797,-86.9843446,c:13219,0,2003-10-01,0,2008-05-06,2013-02-27,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,0,0,0,0,1,0,0,0,0,0,0,4.25,1,1,WA,2003,20
780,TX,32.960431,-96.83026,c:44576,Addison TX 75001,2001-01-01,0,2007-12-20,2007-12-20,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,0,0,0,1,0,0,0,0,0,1,0,5.0,1,1,TX,2001,22
905,NY,40.750519,-73.993494,c:55043,New York NY 10001,2010-01-01,0,2010-11-03,2011-05-29,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,0,0,1,1,0,0,2.5,1,1,NY,2010,13
565,CA,37.406914,-122.09037,c:31832,Mountain View CA 94043,2003-01-01,0,2005-05-06,2006-05-09,2.3452,3.3534,0.0,0.0,3,2,72300000,0,1,0,0,0,0,0,0,0,1,1,0,4.5,1,1,CA,2003,20
862,CA,33.685697,-117.825982,c:51021,Irvine CA 92612,2009-03-06,0,2009-01-15,2012-04-27,-0.1369999999999999,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,0,0,1,0,0,0,0,1.0,0,1,CA,2009,14
739,MA,42.479262,-71.152277,c:42672,Woburn MA 1801,2003-01-01,2011-02-01 00:00:00,2005-06-01,2007-10-10,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,0,0,1,0,0,0,0,1,1,0,0,2.5,1,0,MA,2003,20
78,NY,40.75166110000001,-73.9843328,c:130,0,2004-03-01,0,2006-06-01,2008-11-25,2.2521,4.7397,5.3370000000000015,7.274,22,3,39007789,5,0,1,0,0,0,0,0,1,1,1,0,3.0,1,1,NY,2004,19
829,MA,42.504817,-71.195611,c:47601,Burlington MA 1803,2004-01-01,0,2006-01-25,2006-01-25,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,0,0,1,0,0,0,0,0,0,0,1,5.0,1,1,MA,2004,19
958,MA,42.360253,-71.058291,c:60087,Boston MA 2210,2009-01-01,0,2009-05-01,2011-02-04,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,0,0,1,0,0,0,0,1.0,0,1,MA,2009,14
418,NY,40.730646,-73.986614,c:24853,New York City NY 10013,2009-03-12,0,2010-11-10,2011-04-22,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,0,1,0,0,0,0,0,1,1,0,0,1.0,1,1,NY,2009,14
124,CA,37.862592,-122.493561,c:14608,0,2004-01-01,0,2006-03-21,2011-12-05,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,1,0,0,1,1,0,4.0,1,1,CA,2004,19
998,CA,34.098242,-118.35697,c:65389,Los Angeles CA 90046,2011-01-08,2012-01-01 00:00:00,2011-05-20,2011-05-20,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2011,12
281,WA,47.6399006,-122.1914274,c:1767,0,2007-09-01,0,2008-01-01,2013-02-25,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,1,0,1,1,1,0,1.5,1,1,WA,2007,16
960,CA,37.626166,-122.411025,c:6012,San Bruno CA 94066,2000-01-01,0,2002-06-25,2004-10-25,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,0,0,0,0,1,0,1,4.0,1,1,CA,2000,23
784,CA,37.779281,-122.419236,c:44976,San Francisco CA 94108,2007-01-01,0,2010-06-10,2010-06-10,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,CA,2007,16
377,MA,42.360253,-71.058291,c:2275,Boston MA 2114,2004-01-01,0,2003-12-31,2009-01-01,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,0,0,1,0,0,0,0,1,1,1,0,2.5,1,1,MA,2004,19
222,NY,40.756054,-73.986951,c:16611,0,2008-10-17,0,2009-01-06,2010-11-06,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,0,1,0,1,0,0,0,1.5,1,1,NY,2008,15
1148,CA,37.502742,-122.211281,c:975,0,2006-03-01,2012-01-01 00:00:00,2007-06-01,2008-01-14,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,0,1,1,0,0,0,3.6667,1,1,CA,2006,17
869,CA,37.779281,-122.419236,c:51332,San Francisco CA 94103,2009-12-11,0,2009-07-01,2011-02-03,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,0,0,1,1,0,0,0,1.3333,1,1,CA,2009,14
439,CA,33.685697,-117.825982,c:25713,Irvine CA 92618,2002-01-01,0,2007-02-08,2007-02-08,5.1068,5.1068,0.0,0.0,3,1,25000000,0,1,0,0,0,0,1,0,0,0,0,0,4.0,1,1,CA,2002,21
630,CA,34.019657,-118.487549,c:36151,Santa Monica CA 90404,2009-03-01,0,2009-11-19,2012-10-03,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,1,0,0,0,0,1,0,1,1,1,0,2.3333,1,1,CA,2009,14
134,NY,40.74929,-73.981328,c:148576,New York NY 10016,2009-09-01,0,2011-02-01,2011-02-11,1.4192,1.4466,1.663,1.663,5,2,1000000,1,0,1,0,0,0,0,1,0,0,0,0,3.5,0,1,NY,2009,14
1041,CA,37.424298,-122.139809,c:73586,Palo Alto CA 94306,2010-01-01,0,2011-05-01,2012-01-24,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,CA,2010,13
806,MA,42.37564,-71.2358,c:46070,Waltham MA 2451,1998-01-01,2012-08-01 00:00:00,2005-09-09,2012-01-10,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,0,0,1,0,0,1,0,1,1,0,0,2.3333,1,0,MA,1998,25
1107,CA,37.354469,-121.990433,c:84867,Santa Clara CA 95051,2004-01-01,2013-01-01 00:00:00,2009-11-02,2012-03-20,5.8411,8.2219,0.0,0.0,4,3,47218498,0,1,0,0,0,0,1,0,0,0,1,1,3.3333,1,0,CA,2004,19
57,MA,42.37564,-71.2358,c:12171,Waltham MA 2451,2002-01-01,0,2005-08-12,2006-05-17,3.6137,4.3753,0.0,7.9178,1,2,11800000,2,0,0,1,0,0,0,0,0,0,1,1,4.5,1,1,MA,2002,21
794,NV,35.96544,-115.106579,c:45413,Henderson NV 89052,2008-09-01,2011-02-01 00:00:00,2010-04-07,2010-11-05,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,other,2008,15
76,MA,42.346743,-71.07663199999998,c:1285,0,2000-01-01,0,2000-11-01,2007-08-01,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,0,0,1,0,0,1,0,1,1,1,0,2.5,1,1,MA,2000,23
97,VA,38.872668,-77.367981,c:13730,0,2005-01-01,0,2007-09-03,2008-11-18,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,other,2005,18
573,CA,37.404788,-121.940842,c:31936,San Jose CA 95134,2000-01-01,0,2006-09-29,2006-09-29,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,1,0,0,0,0,0,0,0,0,1,0,1.0,1,1,CA,2000,23
576,CA,37.386778,-121.966277,c:32011,Santa Clara CA 95054,2002-01-01,0,2005-09-16,2010-12-14,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,0,1,0,1,1,1,0,2.0,1,1,CA,2002,21
368,CA,37.444531,-122.163352,c:22203,0,2008-01-01,0,2008-11-01,2009-11-24,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,1,0,0,0,0,0,1,1,0,0,0,12.5,1,1,CA,2008,15
19,CA,37.37968400000001,-121.97514,c:10512,0,2003-08-29,0,2005-12-05,2010-01-12,2.2712,6.3781,0.0,0.0,8,6,53816776,0,1,0,0,0,0,1,0,0,1,1,1,5.0,1,1,CA,2003,20
18,NY,37.809782,-122.417306,c:105,0,2005-06-01,0,2005-04-01,2006-05-01,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,0,0,0,1,1,0,0,5.5,1,1,NY,2005,18
964,CA,37.388869,-122.072353,c:60436,Mountain View CA 94041,2007-04-01,0,2012-04-27,2012-04-27,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1,CA,2007,16
929,CA,37.384756,-122.087712,c:5779,0,2007-06-01,0,2007-06-01,2009-12-14,0.0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,0,1,1,1,0,0,0,1.6667,1,1,CA,2007,16
602,MA,42.6161515,-71.3258687,c:3413,0,2006-01-01,0,2007-02-01,2008-07-01,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,0,0,0,1,1,0,0,2.0,1,1,MA,2006,17
966,CA,34.01695,-118.451933,c:6049,0,2004-01-01,2008-01-01 00:00:00,2006-08-01,2008-01-01,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,1,0,0,0,0,0,0,1,1,0,0,1.0,1,0,CA,2004,19
944,WA,47.614422,-122.192337,c:58998,Bellevue WA 98004,2001-01-01,2012-07-16 00:00:00,2005-04-18,2005-04-18,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,WA,2001,22
682,NY,40.825655,-73.46762199999998,c:39283,Woodbury NY 11797,2001-01-01,0,2005-06-28,2005-06-28,4.4904,4.4904,0.0,0.0,2,1,11000000,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1,1,NY,2001,22
95,CA,37.381876,-121.95993,c:13681,0,2000-01-01,0,2001-01-01,2008-04-01,1.0027,8.2548,0.0,0.0,6,4,68400000,0,1,0,0,0,0,1,0,1,0,1,1,4.0,1,1,CA,2000,23
360,CA,37.779281,-122.419236,c:21762,San Francisco CA 94103,2007-01-01,0,2010-02-01,2011-04-12,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,1,0,0,0,0,0,1,1,0,0,0,8.5,1,1,CA,2007,16
694,NY,40.730646,-73.986614,c:39801,New York NY 10010,2006-04-01,2009-03-12 00:00:00,2006-12-01,2008-03-04,0.6685,1.926,0.0,0.0,2,2,10800000,1,0,1,0,0,0,1,0,1,0,0,0,2.0,1,0,NY,2006,17
104,NY,40.729839,-73.991781,c:1388,New York NY 10003,2005-05-09,0,2005-05-01,2010-08-01,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,0,1,0,0,0,1,0,1,1,1,0,2.5,1,1,NY,2005,18
40,CA,37.419347,-122.089639,c:11307,0,2004-01-01,0,2006-07-10,2006-07-10,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,0,0,0,1,0,0,0,6.0,1,1,CA,2004,19
659,MA,42.537592,-71.51201,c:37929,Littleton MA 1460,2005-01-01,0,2005-05-05,2010-03-23,0.3397,5.2247,3.0,6.0329,5,4,48730000,3,0,0,1,0,0,1,0,1,1,1,0,3.0,1,1,MA,2005,18
824,CA,34.054935,-118.244476,c:47115,Los Angeles CA 90032,2009-01-01,2012-08-01 00:00:00,2009-01-01,2010-06-01,0.0,1.4137,1.4137,1.4137,1,2,3350000,1,1,0,0,0,0,0,1,1,0,0,0,2.5,1,0,CA,2009,14
49,CA,34.141876,-118.132377,c:11817,0,2003-09-01,2013-04-01 00:00:00,2007-07-17,2010-11-10,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,1,0,0,0,0,1,0,0,1,1,0,3.0,1,0,CA,2003,20
1088,TX,30.2702703,-97.742204,c:81476,0,2010-01-01,0,2011-07-01,2011-07-01,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,0,0,0,1,0,0,0,1,0,0,0,2.0,1,1,TX,2010,13
156,IL,41.889474,-87.628912,c:155,0,2004-02-01,0,2004-06-01,2005-04-01,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,0,0,0,0,1,0,0,1,1,0,0,4.0,1,1,other,2004,19
1152,NY,40.73901,-73.997259,c:9822,New York NY 10011,2007-10-01,0,2008-05-01,2009-05-26,0.5836,1.6521,0.6329,4.263,6,2,540000,2,0,1,0,0,0,0,1,0,0,0,0,2.5,1,1,NY,2007,16
1134,CA,37.780716,-122.39391299999998,c:93,0,2006-01-01,0,2006-01-01,2007-04-01,0.0,1.2466,1.0,5.4384,4,2,3100000,4,1,0,0,0,0,0,1,1,0,0,0,2.0,1,1,CA,2006,17
650,NY,40.750519,-73.993494,c:37635,New York NY 10001,2009-04-04,0,2010-05-07,2011-08-01,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,0,1,0,0,0,0,1,1,0,0,0,6.0,1,1,NY,2009,14
199,NY,40.752516,-73.973072,c:1627,0,2007-06-01,2008-12-02 00:00:00,2007-06-01,2007-06-01,0.0,0.0,0.1096,0.1096,2,1,5000000,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0,0,NY,2007,16
151,CA,37.785655,-122.398393,c:15294,0,2004-08-18,0,2005-04-18,2012-01-01,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,1,0,0,0,0,1,0,0,0,1,1,3.8,1,1,CA,2004,19
474,MA,42.528635,-71.27802199999998,c:27163,0,2002-01-01,0,2006-05-01,2013-03-01,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,0,0,1,0,0,0,0,0,1,0,1,4.3333,1,1,MA,2002,21
585,CA,32.88945,-117.166929,c:3267,0,2008-01-01,2012-07-09 00:00:00,2007-09-01,2008-03-25,-0.3342,0.2301,0.0,0.0,5,2,5000000,0,1,0,0,0,0,1,1,0,0,0,0,1.0,1,0,CA,2008,15
1067,NY,40.728425,-73.999882,c:77139,New York NY 10012,2011-01-01,0,2011-03-18,2012-02-01,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,0,1,0,0,0,0,1,1,0,0,0,3.0,1,1,NY,2011,12
1130,WA,47.59896810000001,-122.33290359999998,c:9085,0,2005-01-01,2011-02-03 00:00:00,2008-07-31,2008-07-31,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,WA,2005,18
1080,CA,37.222698,-121.979887,c:80259,Los Gatos CA 95030,2011-01-01,2012-11-01 00:00:00,2011-10-10,2011-10-10,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,CA,2011,12
464,CO,39.937989,-105.058729,c:26806,Broomfield CO 80021,2001-01-01,0,2006-01-01,2006-01-01,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,0,0,0,0,1,1,0,0,0,0,0,1.0,1,1,other,2001,22
300,CA,37.561111,-122.27048700000002,c:18080,0,2005-06-01,2011-12-25 00:00:00,2006-11-13,2006-11-13,1.4521,1.4521,0.0,0.0,0,1,4000000,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0,0,CA,2005,18
914,CA,37.391642,-122.09393500000002,c:55592,Mountain View CA 94040,2010-01-01,2013-07-01 00:00:00,2010-04-01,2011-01-01,0.2466,1.0,1.1616,1.1616,3,5,185000,1,1,0,0,0,0,1,1,0,0,0,0,2.0,1,0,CA,2010,13
1048,OR,45.520247,-122.674195,c:74928,Portland OR 97214,2009-04-01,0,2011-12-11,2011-12-11,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,other,2009,14
476,NY,40.74632,-73.982607,c:2731,0,2003-01-01,0,2006-10-17,2006-10-17,3.7945,3.7945,0.0,0.0,21,1,45000000,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0,1,NY,2003,20
583,MA,42.360253,-71.058291,c:32383,Boston MA 2111,2008-07-01,0,2010-10-20,2010-10-20,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,0,0,1,0,0,0,0,1,0,0,0,2.0,1,1,MA,2008,15
112,TX,30.280148,-97.749908,c:1419,Austin TX 78701,2005-02-01,0,2005-09-01,2007-10-28,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,0,0,0,1,0,0,0,1,1,0,0,1.0,1,1,TX,2005,18
886,CA,34.066697,-118.383367,c:53304,Beverly Hills CA 90211,2010-08-01,2013-06-01 00:00:00,2009-02-10,2010-06-12,-1.4712,-0.1369999999999999,0.0,0.0,0,4,435953,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,CA,2010,13
314,CT,54.983201,-1.574631,c:1899,Hartford CT 6103,2008-01-01,2010-05-24 00:00:00,2007-01-01,2008-01-01,-1.0,0.0,-1.5863,0.863,9,2,55600000,2,0,0,0,0,1,0,0,1,1,0,0,2.0,0,0,other,2008,15
513,CO,39.616435,-104.879925,c:29168,Greenwood Village CO 80111,2001-01-01,0,2007-04-06,2007-04-06,6.263,6.263,1.0,1.0,2,1,10000000,1,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,other,2001,22
963,WA,47.603832,-122.330062,c:60352,Seattle WA 98109,2010-01-01,2011-02-01 00:00:00,2010-11-01,2010-11-01,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,0,0,0,0,1,0,1,0,0,0,0,1.0,1,0,WA,2010,13
687,MD,38.988766,-76.940952,c:39507,College Park MD 20742,2006-01-01,2012-12-07 00:00:00,2010-01-11,2010-01-31,4.0301,4.0849,0.0,0.0,3,2,2257464,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,other,2006,17
1093,NY,40.729839,-73.991781,c:82843,New York NY 10003,2011-05-01,0,2011-07-01,2011-11-10,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,0,1,0,0,0,0,1,0,0,0,0,6.0,1,1,NY,2011,12
381,CA,34.054935,-118.244476,c:23052,Los Angeles CA 90015,2007-12-01,0,2009-05-12,2010-06-03,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,1,0,0,0,0,0,0,0,1,1,0,1.5,1,1,CA,2007,16
34,TX,32.969251,-96.823778,c:10969,0,2003-01-01,2010-04-25 00:00:00,2006-09-01,2008-07-22,3.6685,5.5589,0.0,0.0,0,3,9100000,0,0,0,0,1,0,1,0,0,1,1,0,1.0,0,0,TX,2003,20
972,CA,38.223032,-122.261642,c:6150,0,2004-10-22,2013-01-16 00:00:00,2007-04-02,2012-01-01,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,1,0,0,0,0,1,0,0,1,0,0,2.5,1,0,CA,2004,19
808,CA,37.779281,-122.419236,c:46129,San Francisco CA 94103,2010-01-01,0,2010-04-19,2010-04-19,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,1,0,0,0,0,0,1,0,0,0,0,1.0,1,1,CA,2010,13
643,NY,40.730646,-73.986614,c:36936,New York NY 10119,2002-01-01,0,2006-09-26,2010-05-06,4.737,8.3479,0.0,0.0,4,10,22165091,0,0,1,0,0,0,1,0,0,1,0,0,2.0,1,1,NY,2002,21
272,CA,37.763652,-122.421778,c:1760,0,2007-06-01,0,2007-08-01,2007-08-01,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1,CA,2007,16
257,CA,37.393679,-122.079017,c:173,0,2005-02-01,0,2005-10-01,2010-12-20,0.6629999999999999,5.8849,6.211,8.6082,29,5,70000000,4,1,0,0,0,0,0,0,1,1,1,1,2.8,1,1,CA,2005,18
997,IL,42.048203,-88.03156899999998,c:6520,0,2007-03-01,0,2008-06-03,2010-05-04,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,0,0,0,0,1,1,0,1,0,0,0,1.0,1,1,other,2007,16
252,MA,37.09024,-95.712891,c:1725,0,2006-01-01,2008-01-01 00:00:00,2008-01-03,2008-01-03,2.0055,2.0055,0.0,0.0,1,1,30000000,1,0,0,1,0,0,1,0,0,0,0,0,2.0,1,1,MA,2006,17
448,MA,42.447318,-71.2245,c:26007,Lexington MA 2421,2003-01-01,0,2005-01-24,2012-05-18,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,0,0,1,0,0,0,0,0,1,1,1,3.25,1,1,MA,2003,20
194,CA,37.381341,-121.977065,c:16189,0,2000-01-01,0,2006-06-07,2008-12-29,6.4356,9.0,10.0082,10.0082,10,3,32000000,1,1,0,0,0,0,0,0,0,0,0,1,3.0,1,1,CA,2000,23
970,MA,42.375518,-71.27229200000002,c:6117,0,2000-01-03,0,2000-02-14,2001-02-26,0.1151,1.1507,0.0,0.0,7,3,42000000,0,0,0,1,0,0,0,0,1,1,1,0,2.6667,1,1,MA,2000,23
799,CA,33.685697,-117.825982,c:45696,Irvine CA 92618,2001-01-01,0,2005-05-16,2010-05-11,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,1,0,0,0,0,1,0,1,1,0,0,2.6667,1,1,CA,2001,22
